index,message,label,restored_link
4062,"[4062] [Web발신]새로운 계절 봄이라는 문이 열리는 3월입니다.희망으로 가득 차시길 기대해 봅니다.봄소식처럼 행복하신 일이 많은 3월 되셨으면 합니다.이 문자가 방해되었다면진심으로 사죄의 말씀을 드립니다조금이나마 관심이 끌리셨다면잠시만 시간내어 읽어주시면감사하겠습니다.저희는 믿음과 신뢰 원칙을 가지고 지금까지 운영해 왔습니다.  정말 오랜기간 좋은 인연으로함께할 가족이 되셨으면 합니다.주소창 :  http://yt-cps.com코드 : TE√  3+2 / 5+3 / 10+5 / 20+8√  30+10 / 50+15 / 100+30√  바까롸 신규첫 10% √  바까롸 매 5%√  바까롸 페이백 5% √  슬로옷 매 10%  √  스po츠 페이백 10%√  일일 페이백 0.5%√  콤푸 카SI노 0.8%부터 ~√  콤푸 슬로옷 1.5%부터 ~√  많은 스포츠Ｅｖｅｎｔ √  생일 축하 행사√  지인 추천하면 최대 500만√  미ㄴl거l임 연승/연패 Ｅｖｅｎｔ √  ㅋrㅋr오톡 친추 Ｅｖｅｎｔ √  텔ㄹㅔ구램 공지방 구독 Ｅｖｅｎｔ 절대 신의를 저버리는 행실로믿음에 금이가지 않도록노력하겠으며언제나 최고가 되기위해최선을 다하며 회원님들한분한분 정성껏 응대해드리겠습니다긴글 읽어주셔서 감사합니다주소창 :   http://yt-cps.com코드 : TE무료거부 0808770505

MMS/-""",1,http://yt-cps.com
4063,"[4063] 새로운 계절 봄이라는 문이 열리는 3월입니다.희망으로 가득 차시길 기대해 봅니다.봄소식처럼 행복하신 일이 많은 3월 되셨으면 합니다.이 문자가 방해되었다면진심으로 사죄의 말씀을 드립니다조금이나마 관심이 끌리셨다면잠시만 시간내어 읽어주시면감사하겠습니다.저희는 믿음과 신뢰 원칙을 가지고 지금까지 운영해 왔습니다.  정말 오랜기간 좋은 인연으로함께할 가족이 되셨으면 합니다.주소창 :  http://yt-cps.com코드 : TE√  3+2 / 5+3 / 10+5 / 20+8√  30+10 / 50+15 / 100+30√  바까롸 신규첫 10% √  바까롸 매 5%√  바까롸 페이백 5% √  슬로옷 매 10%  √  스po츠 페이백 10%√  일일 페이백 0.5%√  콤푸 카SI노 0.8%부터 ~√  콤푸 슬로옷 1.5%부터 ~√  많은 스포츠Ｅｖｅｎｔ √  생일 축하 행사√  지인 추천하면 최대 500만√  미ㄴl거l임 연승/연패 Ｅｖｅｎｔ √  ㅋrㅋr오톡 친추 Ｅｖｅｎｔ √  텔ㄹㅔ구램 공지방 구독 Ｅｖｅｎｔ 절대 신의를 저버리는 행실로믿음에 금이가지 않도록노력하겠으며언제나 최고가 되기위해최선을 다하며 회원님들한분한분 정성껏 응대해드리겠습니다긴글 읽어주셔서 감사합니다주소창 :   http://yt-cps.com코드 : TE무료거부 0808770505

MMS/-""",1,http://yt-cps.com
4064,[4064] 범퍼드가자.uzu.kr?범퍼카?21-23시?기프티콘 돌발?충전 시 지급?주말 새벽?해외 축꾸?야식먹자,1,uzu.kr
4065,[4065] [국외발신]0？？1？？0？？9？？8？？4？？0？？8？？7？？2？？6？？저장ⓚⓐⓚⓐⓞ똑주세요？？？？비이대에며언？？개이인도오온？？그읍저언？？,0,
4066,[4066] [국제발신]     /  자      ㅇ  ~ ００   의q6c.us/7w6(                       ),1,q6c.us/7w6
4067,[4067] [국제발신]0  1  0  9  8  4  0  8  7  2  6  저장ⓚⓐⓚⓐⓞ똑주세요  비이대에며언 개이인도오온 그읍저언,0,
4068,[4068] 바카라상남2생방송 시작해봅니다^^ 빠르게입장!https://www.youtube.com/live/SuUmrPDfY4c,1,https://www.youtube.com/live/SuUmrPDfY4c
4069,[4069] [국제발신]바카라상남2생방송 시작해봅니다^^ 빠르게입장!https://www.youtube.com/live/SuUmrPDfY4c,1,https://www.youtube.com/live/SuUmrPDfY4c
4070,[4070] [국외발신]바카라상남2생방송 시작해봅니다^^ 빠르게입장!https://www.youtube.com/live/SuUmrPDfY4c,1,https://www.youtube.com/live/SuUmrPDfY4c
4071,[4071] [국제발신]010846오578오차용 원하시면문쨔 주세요,0,
4072,[4072] [국외발신]T？el？e？gram정？？？ ？？반으로 계？？？삭제 ？？정 재？？？증을 통한 복구안내 http://teleg.sco.kr,1,http://teleg.sco.kr
4073,[4073] [국외발신]T？el？e？gram정？？？ ？？반으로 계？？？삭제 ？？정 재？？？증되지 않을시 탈퇴예정 http://teleg.sco.kr,1,http://teleg.sco.kr
4074,[4074] [국제발신]오늘이나 내일 입금하면 3월 12일에 보너스를 받을 수 있습니다.  https://winsz.org/HVYzyv,1,https://winsz.org/HVYzyv
4075,[4075] [국외발신]？？？？？？？？？？？？？？ ？？？？？!500？？？？？？？ 당？？？？？？？？？010-5814-4534문자로연락주세요,0,
4076,[4076] [국제발신]https://www.youtube.com/live/J2O6xXJoj7I 유툽 박아라맛보기방 검색 no브라실시간방송중ㄱ ㄱ,1,https://www.youtube.com/live/J2O6xXJoj7I
4077,[4077] [국외발신]0108465578501084655785현금 급하시지요메쎄지 주세요,0,
4078,[4078] [국제발신]0108465578501084655785현금 급하시지요메쎄지 주세요,0,
4079,[4079] [국제발신]             !!!        !!!   ~         san26,0,
4080,"[4080] [국외발신]김해 79 씨알스틸 전기현 대표거래대금 먹튀희대의 사기꾼Θ1Θ-②③①①-①⑤⑦⑨사무실주소김해시 삼문로 11, 304호",0,
4081,[4081] [국제발신]           0~300                     /        ok010-8204-9126,0,
4082,[4082] ★일품一品구)데이터+윌리엄★전체 무료 캐쉬 !!★캬지뇨?I프★활동서비쓰★롤링왕 주쏘 vip-c26@CSN0320,0,
4083,[4083] [국제발신]?럭스xopp-1kk.com금일 도올봐알!!,1,opp-1kk.com
4084,[4084] ♠?벳 튜 브♠? 무캐 진행중복귀 입쁠5+3 10+4 30+10 50+15 100+30콤뿌 더블 업bet-v35,0,
4085,[4085] ?편하게빌리세요?간?????????ok??????????ok???????????ok???카오?- gg38,0,
4086,[4086] [국외발신]？？？？？？？플？？？？？？까지타사 ？？？？적용？？？？？？？？？？？？.？？？？？？CD 5882이사5콩 매일첫15매10,0,
4087,[4087] ????플???까지타사 ??적용??????.???CD 5882이사5콩 매일첫15매10,0,
4088,[4088] 식4 바로환쟌?내역따라 최대 5??입+플 별도?3+2 5+3 10+5?깊T???W DH3697??? KB27,0,
4089,[4089] 99년생 임하리 걸레보도년아~ 또 연락안받네ㅋㅋ 아저씨 고추주물럭거리고있나? 일단 인스타확인해~~ 인스타qwer3690pom,0,
4090,[4090] [국외발신]99년생 임하리 걸레보도년아~ 또 연락안받네ㅋㅋ 아저씨 고추주물럭거리고있나? 일단 인스타확인해~~ 인스타qwer3690pom,0,
4091,[4091] [국제발신]99년생 임하리 걸레보도년아~ 또 연락안받네ㅋㅋ 아저씨 고추주물럭거리고있나? 일단 인스타확인해~~ 인스타qwer3690pom,0,
4092,[4092] 000099년생 임하리 걸레보도년아~ 또 연락안받네ㅋㅋ 아저씨 고추주물럭거리고있나? 일단 인스타확인해~~ 인스타qwer3690pom,0,
4093,[4093] 0000????금??????????????셔???? ????????????????렸?????????????? ????말???????? ????????????????출????????????????니다 ?????????? mc74,0,
4094,[4094] 1??? 36?????비???!???????????+3????????????????????????q6c.us/zx6,1,q6c.us/zx6
4095,[4095] [국제발신]1    36     비   !           +3                        q6c.us/zx6,1,q6c.us/zx6
4096,[4096] 1??? 36?????비???!???????????+3????????????????????????q6c.us/88y,1,q6c.us/88y
4097,[4097] [국제발신]1    36     비   !           +3                        q6c.us/88y,1,q6c.us/88y
4098,[4098] [국제발신]              !소           ok     /        %          cj5844,0,
4099,[4099] ???????? ????도??????????????+5??????????????????????!q6c.us/96w,1,q6c.us/96w
4100,[4100] [국외발신]？？？？？？？？ ？？？？도？？？？？？？？？？？？？？+5？？？？？？？？？？？？？？？？？？？？？？!q6c.us/96w,1,q6c.us/96w
4101,[4101] [국제발신]             도              +5                      !q6c.us/96w,1,q6c.us/96w
4102,[4102] [국제발신]??????가??? ????????????? ??????????? ???????????,0,
4103,[4103] [국제발신]      거                    -                ♥     gk55,0,
4104,[4104] [국외발신]？？？？？？거？？？？？？？？？？？？？？？？？？？？？？-？？？？？？？？？？？？？？？？？？？？♥？？？？ gk55,0,
4105,[4105] [국제발신]                  /  /       /   /  /      28640240  o   o   o,0,
4106,[4106] [국제발신]                        5     0l081077438,0,
4107,[4107] [국제발신]                             -               2025kr,0,
4108,"[4108] 사장님 안녕하세요!! ㈜골드&원""""오진구"""" 실장 입니다.♣ 만사형통♣ ◆대박기원◆▼table 전용관=㈜골드▼ GCG②②.COM/main.do#not▼slot전용관=㈜원▼GGT②②②.COM▼모든 문의사항▼  담당실장=""""오진구""""직통=010-5700-6821직통=010-7766-9149●가입즉시 담당실장 배정!!!●모든제한 일절없는 운영!!!●신속정확 입＆출금 처리!!!저희 ㈜골드&원 에서사장님을 모실수 있는 기회를주시길 간곡히 부탁드리겠습니다.저 """"오진구""""가 09시~21시까지항시 대기하여 친절하게답변드리겠습니다항상 만사형통하길 기원드리며최선을 다하겠습니다!!!♣ 만사형통♣ ◆대박기원◆▼table 전용관=㈜골드▼ GCG②②.COM/main.do#not▼slot 전용관=㈜원▼GGT②②②.COM▼모든 문의사항▼  담당실장=""""오진구""""직통=010-5700-6821직통=010-7766-9149겜블에
관한 모든 문의사항은위 직통번호로 연락주시옵기를부탁드리겠습니다.㈜골드&원""""오진구"""" 실장 배상

MMS/사장님 안녕하세요!!""",1,"gcg22.com, ggt222.com"
4109,[4109] [국제발신]비           !                          -      pp,0,
4110,[4110] [Web발신]II63회차골드회원혜택6개월무료카카오채널▼https://bit.ly/hw8000,1,https://bit.ly/hw8000
4111,[4111] II63회차골드회원혜택6개월무료카카오채널▼https://bit.ly/hw8000,1,https://bit.ly/hw8000
4112,[4112] 매화금일 일정11:00 출발오오미즈후나오비보안 UP남은 포인트 O서버 변경방문??666.??,0,
4113,"[4113] 사장님 안녕하세요!! ㈜골드&원""""오진구"""" 실장 입니다.♣？만사형통♣？◆대박기원◆▼table 전용관=㈜골드▼ GCG②②.COM/main.do#not▼slot전용관=㈜원▼GGT②②②.COM▼모든 문의사항▼？ 담당실장=""""오진구""""직통=010-5700-6821직통=010-7766-9149●가입즉시 담당실장 배정!!!●모든제한 일절없는 운영!!!●신속정확 입＆출금 처리!!!저희 ㈜골드&원 에서사장님을 모실수 있는 기회를주시길 간곡히 부탁드리겠습니다.저 """"오진구""""가 09시~21시까지항시 대기하여 친절하게답변드리겠습니다항상 만사형통하길 기원드리며최선을 다하겠습니다!!!♣？만사형통♣？◆대박기원◆▼table 전용관=㈜골드▼ GCG②②.COM/main.do#not▼slot 전용관=㈜원▼GGT②②②.COM▼모든 문의사항▼？ 담당실장=""""오진구""""직통=010-5700-6821직통=010-7766-9149겜블에 관한 모든 문의사항은위 직통번호로 연락주시옵기를부탁드리겠습니다.㈜골드&원""""오진구"""" 실장 배상
MMS/사장님 안녕하세요!!""",1,"gcg22.com, ggt222.com"
4114,[4114] ???????? ????도??????????????+5??????????????????????!q6c.us/b66,1,q6c.us/b66
4115,[4115] [국제발신]             도              +5                      !q6c.us/b66,1,q6c.us/b66
4116,[4116] [국외발신]？？？？？？？？ ？？？？도？？？？？？？？？？？？？？+5？？？？？？？？？？？？？？？？？？？？？？!q6c.us/b66,1,q6c.us/b66
4117,"[4117] [국외발신]유) 일본 경마/경륜/경정레) S급 고화질 중계 영상이) 빠른 입,출금스) 간편구매ra-32.컴",1,ra-32.com
4118,[4118] [Web발신]1163회차지금만 무상제공!10개 수동VIP 번호확인하러가기↓https://iii.ad/b962e7,1,https://iii.ad/b962e7
4119,[4119] [Web발신]1163회차지금만 무상제공!10개 수동VIP 번호확인하러가기↓https://iii.ad/97901f,1,https://iii.ad/97901f
4120,[4120] [Web발신]1163회차지금만 무상제공!10개 수동VIP 번호확인하러가기↓https://iii.ad/4fb1a0,1,https://iii.ad/4fb1a0
4121,[4121] [Web발신]1163회차지금만 무상제공!10개 수동VIP 번호확인하러가기↓https://iii.ad/6fd77c,1,https://iii.ad/6fd77c
4122,[4122] [Web발신]1163회차지금만 무상제공!10개 수동VIP 번호확인하러가기↓https://iii.ad/50ea81,1,https://iii.ad/50ea81
4123,[4123] [Web발신]1163회차지금만 무상제공!10개 수동VIP 번호확인하러가기↓https://iii.ad/f4cb46,1,https://iii.ad/f4cb46
4124,[4124] [Web발신]잘 받으셨어요?10만원 드립니다오늘도 혜택 받아가세요https://vvd.bz/DAR,1,https://vvd.bz/DAR
4125,[4125] ??번화가??앙코르 원모어타임?올데이30+시그150+시그3100+시그5횟수제한X bu-b1.???,1,bu-b1.com
4126,[4126] [Web발신]설문지작성후 ⑸만원+커피추.첨을통해다양한혜택받아가세요https://seo.enn.kr,1,https://seo.enn.kr
4127,[4127] [국외발신]？？번화가？？앙코르 원모어타임？올데이30+시그150+시그3100+시그5횟수제한X bu-b1.？？？？？？,1,bu-b1.com
4128,[4128] [국제발신]                       1O-1OOOok,0,
4129,[4129] [국제발신]??????? ??? ????? 승???? ㅅ . ㄱ . ㅈ  가누웅???  ppyy333,0,
4130,[4130] [Web발신]행운의 6자리 적중 번호무상으로 드리는 중 !a.to/25hRbsz,1,a.to/25hRbsz
4131,[4131] [Web발신]지금 황금 추출 번호6자리 보내드립니다a.to/25S9nyv,1,a.to/25S9nyv
4132,[4132] [국외발신]？？？？？？？？ ？？？ ？？？？？ 승？？？？？ ㅅ . ㄱ . ㅈ  가누웅？？？  ppyy333,0,
4133,[4133] ?????? ??????초고속 ???????010ㅡ8187ㅡ6727????? ?????24?? ??????,0,
4134,[4134] [국제발신]*(중)(리)*(동)*(푸)라그*마틱*(제*한)*없음*(효)(촌)*(명)↓↓↓↓↓↓☎81324574,0,
4135,[4135] [국외발신]*(중)(리)*(동)*(푸)라그*마틱*(제*한)*없음*(효)(촌)*(명)↓↓↓↓↓↓☎81324574,0,
4136,[4136] [국제발신]                  승     ㅅ . ㄱ . ㅈ  가누웅     ppyy333,0,
4137,[4137] [Web발신]행운의 골드 번호연속 적중 중 6자리 받아가세요a.to/25JG1YK,1,a.to/25JG1YK
4138,[4138] [국제발신]             초고속        010ㅡ8187ㅡ6727           24,0,
4139,[4139] ???????? 로??도??????????????+5????????????????가????!q6c.us/ia8,1,q6c.us/ia8
4140,[4140] [Web발신]1163회차 황금번호 드려요 추천번호받기↓https://iii.ad/60d33f,1,https://iii.ad/60d33f
4141,[4141] [Web발신]〈로〉〈또〉참여만해도 구매비 지급▼설문참여하기▼https://xzx.kr/대박혜택,1,https://xzx.kr/대박혜택
4142,"[4142] [Web발신]안녕하세요 플라이 토,큰 거,래,소 「플 라 이 To k e n」에서 회원님 『자_산』 보,호 위해서 안내드립니다.

■2 5년 0 3 월 1 0일 (월) ■
※ 소 _ 멸 일자에 다가온 자_산_보존을 위하여 안내드립니다.
※장기간동안 접속 또는 이력이 없는 휴먼계정으로 가지고있는 B _ T_ C """"3 월 14 일"""" 없어지게 될 예정입니다.
※ 소 _ 멸 일정 안내 1 B _ T_ C
※소중한 자_산을 빠른시일이내 찾아가시길 바랍니다.

☜ 곧 사라질 B _ T_ C ☞
→ 보유중인 : 1 B _ T_ C
→ 1 B _ T_ C지금 KRW : 135,700,000원


■ 카 톡 실시간 상담 바로가기 ■
http://pf.kakao.com/_iRxkGn/chat

■복구 안내 바로가기 , 텔 레 바로가기
https://t.me/sinsk3

위에 링크를 눌러 빠르게 상담을 받으세요

당사 서비스 종료 기간이 얼마 남지 않았습니다. 빠르게 상담을 받으시고 B _ T_ C 를 찾아가시길 바랍니다.

이용 및 사용해주시는 회원님들께 진심으로 감사드리며 오늘 하루도 좋은 하루 보내시길 바라겠습니다


광고수신거부 01585490122
MMS/안녕하세요""",1,"http://pf.kakao.com/_iRxkGn/chat, https://t.me/sinsk3"
